255,0,130.5063234,28.45625595,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,4
253,5,128.9711841,25.83319549,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,4
255,0,128.7718046,26.41007553,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,3
248,0,131.4286275,27.67611331,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,3
255,0,130.9101557,27.71070498,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,3
245,0,131.5755874,26.6518949,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,3
255,0,130.4833562,26.93804037,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,3
250,0,129.8606187,26.50759743,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,4
255,0,129.4852394,27.58248723,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,3
230,0,115.891677,24.94473763,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,8
213,0,116.1659451,24.3531202,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,8
221,1,115.7912378,23.14265191,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,8
221,1,117.2548546,24.00820962,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,8
235,0,116.9846675,23.96418507,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,7
220,0,112.9920941,23.3434693,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,8
226,1,114.1502418,24.95859839,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,7
225,11,117.5233983,23.49362749,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,7
219,0,116.2394772,23.73592189,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,8
218,0,117.9669056,23.88125362,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,8
230,0,111.9640273,26.0806526,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,15
255,0,109.8443448,25.91422086,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,14
251,0,114.5147727,26.55271692,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,14
251,0,114.0300893,26.58263522,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,13
249,0,114.500976,25.5100947,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,13
255,0,110.2653185,28.43288708,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,14
255,0,108.6903587,26.98972345,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,15
245,0,110.4604835,26.77155095,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,15
244,0,111.8322928,27.58110991,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,14
242,0,110.7314441,26.08428427,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,15
255,0,111.6613814,26.1385195,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,19
250,0,113.4179368,27.59314211,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,19
255,0,113.9281968,25.22244852,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,20
255,0,112.4756266,26.03958413,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,18
250,0,111.8198808,28.40947229,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,17
246,0,113.8068046,24.18623891,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,19
220,0,114.2436986,24.36289244,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,19
252,0,111.3043626,26.17154035,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,18
233,0,110.4850645,26.86124749,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,18
252,0,111.5139464,28.97106617,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,18
206,0,107.9429279,24.79731447,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,22
220,0,111.6667247,23.65868525,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,20
213,0,105.7737397,26.80754322,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,20
207,0,111.3662219,22.68272177,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,21
205,0,107.8841372,23.96712489,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,22
213,3,109.5204466,23.55384658,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,21
212,0,107.4911822,25.01515124,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,21
229,0,110.4121245,26.73951058,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,22
205,0,109.4964394,23.95613032,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,22
207,3,110.6964413,23.1448964,110.0840497,3.765525968,117.4829906,4.233850687,108.4238627,3.656737777,99.22656238,3.59619282,22
255,0,138.0422634,24.22097393,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,3
235,0,141.3433581,21.06827058,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,4
250,0,139.579581,23.48317029,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,4
227,38,142.6613987,20.888654,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,3
243,36,143.4078998,21.74062575,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,3
246,0,141.7127305,23.16289984,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,3
255,20,143.0616915,21.86553302,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,3
255,0,143.3229938,20.76989404,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,3
235,0,141.9740123,20.92951336,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,4
242,0,142.441401,23.26423596,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,3
255,33,149.1501557,21.16616706,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,8
255,36,148.3017644,23.64469387,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,8
245,0,149.8381341,22.00580341,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,8
236,16,147.6058156,20.43790119,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,8
252,0,149.4317742,22.66179292,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,7
255,0,147.7301534,22.51350835,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,8
237,0,148.3327408,20.83812801,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,7
252,0,146.3335419,26.7274812,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,7
252,0,150.5453255,24.13972461,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,8
254,32,146.5415119,22.07640555,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,8
255,17,148.0655065,28.76600082,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,15
255,0,148.8341938,25.81975024,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,14
255,10,149.6702362,27.21160167,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,14
255,0,148.6476001,27.72746325,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,13
255,0,150.416467,28.05409053,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,13
255,0,150.5575182,28.097724,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,14
255,0,148.8016456,27.26976077,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,15
255,0,149.7289081,27.91513365,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,15
255,0,148.0102319,27.37992623,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,14
255,0,147.7229209,27.94200667,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,15
255,34,152.3183829,27.56840348,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,19
255,51,153.9032538,28.17838503,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,19
255,43,152.211351,28.45676172,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,20
255,0,155.4290376,27.44061859,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,18
255,0,154.2894734,27.49365164,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,17
255,51,157.5938262,28.20706419,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,19
255,33,153.0467125,27.45270924,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,19
255,41,152.8131444,28.93117686,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,18
255,28,155.5569314,28.40281125,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,18
255,38,153.0531519,28.78476431,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,18
255,43,159.3144987,35.30560622,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,22
255,59,160.2903292,29.16967132,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,20
255,39,159.6160466,30.40543904,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,20
255,49,158.0455008,31.38434711,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,21
255,51,160.801525,33.01377544,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,22
255,57,158.3929611,34.81664097,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,21
255,52,161.7687294,31.26999231,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,21
255,52,161.3998583,30.19000953,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,22
255,50,161.0677123,29.08684749,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,22
255,51,162.7225879,30.07056634,161.3651427,4.956688896,164.733324,4.911296185,160.3028615,5.223752466,158.0008698,6.257495856,22
255,0,95.90005331,55.08663676,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,35
255,0,91.81004162,50.51644877,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,35
255,0,93.21535915,56.59356375,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,34
255,0,99.83919473,49.7337871,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,33
255,0,92.99224186,53.77745715,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,32
255,0,93.70249439,52.71114527,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,34
255,0,94.41590535,51.80989164,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,35
255,0,92.000224,52.99968949,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,32
255,0,92.82357978,52.8069514,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,31
255,0,90.60160728,52.51022237,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,30
255,0,85.51525019,55.23792928,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,93.56333895,53.52978278,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,92.85478956,53.66403478,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,93.72373644,55.38797661,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,52
255,0,95.08831229,54.48642186,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,94.61541105,53.97501093,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,51
255,0,94.23073092,55.02200617,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,94.6771633,56.57064087,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,92.76734989,54.51717141,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,90.45206042,54.45213164,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,53
255,0,74.25373831,48.27330218,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,67
255,0,88.31561728,49.01528196,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,67
255,0,79.34520716,47.99268108,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,68
244,0,76.31362982,47.62918493,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,68
255,0,77.31182847,49.80023617,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,68
255,0,77.48328143,48.20278288,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,69
255,0,85.68443837,47.91280618,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,69
255,0,80.54212402,49.14886805,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,67
255,0,79.18619996,48.2245038,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,69
247,0,79.30333988,48.6531006,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,68
242,0,69.36843715,43.45512994,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,78
255,0,79.35255004,48.82195963,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,78
248,0,71.70381079,43.97319253,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,77
253,0,71.72792321,44.06393064,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,79
255,0,74.28377572,45.58175464,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,76
251,0,70.83072157,42.34410558,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,76
255,0,71.2098887,44.28923916,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,76
240,0,76.92084502,43.64891291,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,76
255,0,72.03243266,46.07710065,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,76
251,0,75.43481669,43.71626189,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,76
255,0,80.80815703,49.61561687,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,85
255,0,60.08489525,38.2469272,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,85
255,0,74.24800645,45.41772821,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,83
255,0,78.29975542,46.03750077,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,87
255,0,72.40072391,45.57353819,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,82
255,0,63.96015853,38.80158522,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,82
224,0,61.93459456,36.73132742,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,82
255,0,64.2270043,39.65213843,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,82
235,0,64.66064955,37.96694286,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,86
255,0,63.89893472,41.77222204,59.41449666,7.681460414,68.33422372,9.105740517,57.36157267,7.288320419,46.59053171,6.451383691,87
255,0,85.22682099,42.36323291,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,35
255,0,83.3344711,46.59162267,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,35
255,0,84.87574261,41.55757631,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,34
255,0,88.65752385,40.51972091,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,33
255,0,88.31462121,40.76215333,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,32
255,0,86.63414843,41.09844906,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,34
255,0,86.65354237,43.92917694,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,35
255,0,86.40880986,46.19384727,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,32
255,0,84.68912271,42.70523332,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,31
255,0,83.29201366,45.3132357,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,30
255,0,87.70829265,36.44882049,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,84.20723064,38.46761767,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,87.29046296,37.27049075,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,86.87807379,36.42066947,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,52
255,0,84.94609287,36.24314714,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,87.07616723,36.54214298,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,51
255,0,86.11378367,35.50872562,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,87.85278994,35.60430979,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,87.64256407,36.61525933,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,87.38056818,36.58625305,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,53
255,0,77.18945988,41.97259406,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,67
255,0,78.60859007,42.782896,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,67
255,0,79.55894921,42.16044129,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,68
255,0,76.78940282,39.37630697,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,68
255,0,75.45373971,41.1145369,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,68
255,0,76.19093481,41.23927871,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,69
255,0,76.687081,41.49220996,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,69
255,0,76.71571829,41.86343673,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,67
255,0,73.84477319,42.18393756,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,69
255,0,73.70721053,42.82735767,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,68
240,0,73.30994903,32.3670174,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,78
255,0,74.48989244,31.96355402,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,78
255,0,69.49334269,32.75430326,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,77
255,0,72.00635662,31.99570913,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,79
255,0,70.12519688,31.75144835,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,76
255,0,70.90046437,31.81812837,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,76
233,0,74.41778713,31.01865735,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,76
255,0,71.67593388,32.03296853,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,76
255,0,69.81059905,31.93206855,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,76
255,0,74.36688459,31.71412599,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,76
202,0,86.34275112,35.09107937,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,85
255,0,90.24454452,32.4010062,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,85
208,0,87.94370838,33.54618608,88.19513818,5.40785223,113.7004962,6.25696309,81.07816826,5.446469457,57.94565844,4.898160844,83
